id,iati_identifier,climate_label
14015,GB-1-202619-109,No adaptation or mitigation as a principle or significant objective
92,GB-1-204768-102,No adaptation or mitigation as a principle or significant objective
1678,GB-GOV-3-PEU-BPF-160705,No adaptation or mitigation as a principle or significant objective
17407,GB-GOV-1-300239-103,No adaptation or mitigation as a principle or significant objective
15573,"GB-GOV-3-Governance, Education and Culture-KZ",No adaptation or mitigation as a principle or significant objective
3449,GB-GOV-1-300358-130,No adaptation or mitigation as a principle or significant objective
10458,GB-1-201249,No adaptation or mitigation as a principle or significant objective
7570,GB-1-203666-102,No adaptation or mitigation as a principle or significant objective
6067,GB-GOV-1-300484-104,No adaptation or mitigation as a principle or significant objective
18786,GB-GOV-1-300266-104,No adaptation or mitigation as a principle or significant objective
12010,GB-1-114289,No adaptation or mitigation as a principle or significant objective
14710,GB-1-202372,No adaptation or mitigation as a principle or significant objective
9917,GB-GOV-1-300590,No adaptation or mitigation as a principle or significant objective
17822,GB-GOV-1-300420-114,No adaptation or mitigation as a principle or significant objective
10112,GB-1-202657-101,No adaptation or mitigation as a principle or significant objective
19985,GB-1-110976-101,No adaptation or mitigation as a principle or significant objective
13662,GB-1-112150-103,No adaptation or mitigation as a principle or significant objective
2161,GB-1-201922-105,No adaptation or mitigation as a principle or significant objective
6072,GB-1-202659,No adaptation or mitigation as a principle or significant objective
9401,GB-1-204956-106,No adaptation or mitigation as a principle or significant objective
23293,GB-1-201182,No adaptation or mitigation as a principle or significant objective
16948,GB-GOV-1-301465,No adaptation or mitigation as a principle or significant objective
17086,GB-GOV-1-300236-103,No adaptation or mitigation as a principle or significant objective
23292,GB-1-203775-115,No adaptation or mitigation as a principle or significant objective
23345,GB-GOV-1-300708-142,No adaptation or mitigation as a principle or significant objective
19125,GB-GOV-1-300554-101,No adaptation or mitigation as a principle or significant objective
24276,GB-1-201562,No adaptation or mitigation as a principle or significant objective
10260,GB-1-202891-104,No adaptation or mitigation as a principle or significant objective
8219,GB-1-204369-101,No adaptation or mitigation as a principle or significant objective
17219,GB-GOV-3-PPF-CHP-000078,No adaptation or mitigation as a principle or significant objective
19851,GB-1-202417,No adaptation or mitigation as a principle or significant objective
11989,GB-1-200634,No adaptation or mitigation as a principle or significant objective
5668,GB-1-114289-101,No adaptation or mitigation as a principle or significant objective
6391,GB-1-204984-108,No adaptation or mitigation as a principle or significant objective
7891,GB-1-202453,No adaptation or mitigation as a principle or significant objective
17820,GB-1-205190-101,No adaptation or mitigation as a principle or significant objective
16468,GB-1-204074-101,No adaptation or mitigation as a principle or significant objective
6263,GB-1-201716,No adaptation or mitigation as a principle or significant objective
8028,GB-1-114181,No adaptation or mitigation as a principle or significant objective
21676,GB-GOV-1-300221-101,No adaptation or mitigation as a principle or significant objective
21187,GB-GOV-1-300899-102,No adaptation or mitigation as a principle or significant objective
1936,GB-1-201574-101,No adaptation or mitigation as a principle or significant objective
23638,GB-1-202792-101,No adaptation or mitigation as a principle or significant objective
19647,GB-GOV-3-PHR-MUL-051702,No adaptation or mitigation as a principle or significant objective
20934,GB-1-200658-101,No adaptation or mitigation as a principle or significant objective
11653,GB-1-201866-106,No adaptation or mitigation as a principle or significant objective
11470,GB-1-203967-107,No adaptation or mitigation as a principle or significant objective
3056,GB-1-114268,No adaptation or mitigation as a principle or significant objective
16204,GB-1-103005-105,No adaptation or mitigation as a principle or significant objective
4145,GB-1-114489,No adaptation or mitigation as a principle or significant objective
19745,GB-1-201672-102,No adaptation or mitigation as a principle or significant objective
12599,GB-1-202349-104,No adaptation or mitigation as a principle or significant objective
14914,GB-1-204428,No adaptation or mitigation as a principle or significant objective
6711,GB-GOV-3-HRRBIS-KH-FY19/20,No adaptation or mitigation as a principle or significant objective
3035,GB-GOV-1-300637,No adaptation or mitigation as a principle or significant objective
7317,GB-GOV-1-300934-106,No adaptation or mitigation as a principle or significant objective
7698,GB-1-113793,No adaptation or mitigation as a principle or significant objective
17661,GB-1-113871-101,No adaptation or mitigation as a principle or significant objective
23003,GB-GOV-3-PF-CHP-912026,No adaptation or mitigation as a principle or significant objective
14679,GB-GOV-1-300419-112,No adaptation or mitigation as a principle or significant objective
15556,GB-1-203186-105,No adaptation or mitigation as a principle or significant objective
18710,GB-1-113884,No adaptation or mitigation as a principle or significant objective
15468,GB-1-205013,No adaptation or mitigation as a principle or significant objective
2832,GB-GOV-1-300090-102,No adaptation or mitigation as a principle or significant objective
15856,GB-1-205064-103,No adaptation or mitigation as a principle or significant objective
13697,GB-1-103548-107,No adaptation or mitigation as a principle or significant objective
17062,GB-GOV-3-PSA-SLC-151606,No adaptation or mitigation as a principle or significant objective
23954,GB-1-203383-109,No adaptation or mitigation as a principle or significant objective
11607,GB-1-113815-104,No adaptation or mitigation as a principle or significant objective
22582,GB-1-201992,No adaptation or mitigation as a principle or significant objective
4169,GB-GOV-3-HRRBIS-TR-FY19/20,No adaptation or mitigation as a principle or significant objective
6994,GB-1-200514,No adaptation or mitigation as a principle or significant objective
6747,GB-GOV-1-300992,No adaptation or mitigation as a principle or significant objective
19503,GB-1-112231-102,No adaptation or mitigation as a principle or significant objective
6029,GB-1-201724-144,No adaptation or mitigation as a principle or significant objective
24012,GB-1-203981-102,No adaptation or mitigation as a principle or significant objective
12064,GB-1-204322-101,No adaptation or mitigation as a principle or significant objective
12831,GB-1-204604-107,No adaptation or mitigation as a principle or significant objective
21055,GB-1-201959,No adaptation or mitigation as a principle or significant objective
14331,GB-1-113496-103,No adaptation or mitigation as a principle or significant objective
22939,GB-1-202354-101,No adaptation or mitigation as a principle or significant objective
4937,GB-1-202969-102,No adaptation or mitigation as a principle or significant objective
14172,"GB-GOV-3-Rules Based International System, Managing Conflict and Building Stability-CD",No adaptation or mitigation as a principle or significant objective
12206,GB-1-205020-101,No adaptation or mitigation as a principle or significant objective
11577,GB-1-113741,No adaptation or mitigation as a principle or significant objective
2117,GB-1-200840,No adaptation or mitigation as a principle or significant objective
20609,GB-GOV-3-PAF-MUP-150002,No adaptation or mitigation as a principle or significant objective
17974,GB-1-204709,No adaptation or mitigation as a principle or significant objective
16976,GB-GOV-1-301371-128,No adaptation or mitigation as a principle or significant objective
3959,GB-1-200845-107,No adaptation or mitigation as a principle or significant objective
16750,GB-1-201163,No adaptation or mitigation as a principle or significant objective
13252,GB-1-103367-101,No adaptation or mitigation as a principle or significant objective
4497,GB-GOV-1-300740-103,No adaptation or mitigation as a principle or significant objective
11994,GB-GOV-1-300781-114,No adaptation or mitigation as a principle or significant objective
10997,GB-1-203024-103,No adaptation or mitigation as a principle or significant objective
7846,GB-1-200605-101,No adaptation or mitigation as a principle or significant objective
12601,GB-1-204822-108,No adaptation or mitigation as a principle or significant objective
3904,GB-1-114126-101,No adaptation or mitigation as a principle or significant objective
18550,GB-1-205254-107,No adaptation or mitigation as a principle or significant objective
12256,GB-1-104978-109,No adaptation or mitigation as a principle or significant objective
6466,GB-1-104181,No adaptation or mitigation as a principle or significant objective
18690,GB-1-201854-102,No adaptation or mitigation as a principle or significant objective
20888,GB-1-200691,No adaptation or mitigation as a principle or significant objective
8936,GB-1-203049-104,No adaptation or mitigation as a principle or significant objective
13763,GB-1-204019-133,No adaptation or mitigation as a principle or significant objective
4602,GB-GOV-3-Frontline Diplomatic Enabling Activity-MA,No adaptation or mitigation as a principle or significant objective
1497,GB-1-201625-106,No adaptation or mitigation as a principle or significant objective
23872,GB-GOV-3-PPF-CHP-000063,No adaptation or mitigation as a principle or significant objective
17606,GB-1-104706-102,No adaptation or mitigation as a principle or significant objective
4820,GB-1-202640-110,No adaptation or mitigation as a principle or significant objective
18109,GB-1-201417-101,No adaptation or mitigation as a principle or significant objective
7872,GB-GOV-1-300114-102,No adaptation or mitigation as a principle or significant objective
15121,GB-1-203024-102,No adaptation or mitigation as a principle or significant objective
9201,GB-1-202721-101,No adaptation or mitigation as a principle or significant objective
1008,GB-1-201900-104,No adaptation or mitigation as a principle or significant objective
9815,GB-1-201802-101,No adaptation or mitigation as a principle or significant objective
17008,GB-1-201440-102,No adaptation or mitigation as a principle or significant objective
13943,GB-GOV-3-PHR-IDJ-051701,No adaptation or mitigation as a principle or significant objective
7495,GB-1-200112-108,No adaptation or mitigation as a principle or significant objective
15752,GB-1-201584,No adaptation or mitigation as a principle or significant objective
21528,GB-GOV-1-300705-117,No adaptation or mitigation as a principle or significant objective
21547,GB-1-203469-109,No adaptation or mitigation as a principle or significant objective
22290,GB-1-200833,No adaptation or mitigation as a principle or significant objective
22693,GB-GOV-1-300035-105,No adaptation or mitigation as a principle or significant objective
20167,GB-GOV-1-301038-104,No adaptation or mitigation as a principle or significant objective
8908,GB-GOV-1-300235,No adaptation or mitigation as a principle or significant objective
12163,GB-GOV-1-301055-999,No adaptation or mitigation as a principle or significant objective
7777,GB-1-203938-108,No adaptation or mitigation as a principle or significant objective
19123,GB-1-113540-103,No adaptation or mitigation as a principle or significant objective
13068,GB-1-113585-102,No adaptation or mitigation as a principle or significant objective
2810,GB-1-205057-101,No adaptation or mitigation as a principle or significant objective
22,GB-1-110721-101,No adaptation or mitigation as a principle or significant objective
20718,GB-GOV-3-FDEA-IQ-FY19/20,No adaptation or mitigation as a principle or significant objective
997,GB-1-112589-104,No adaptation or mitigation as a principle or significant objective
23787,GB-GOV-3-FDEACRI-TR,No adaptation or mitigation as a principle or significant objective
929,GB-1-201372-101,No adaptation or mitigation as a principle or significant objective
9807,GB-GOV-3-PPY-SEA-1532,No adaptation or mitigation as a principle or significant objective
16227,GB-GOV-1-300787-101,No adaptation or mitigation as a principle or significant objective
20127,GB-1-107760-130,No adaptation or mitigation as a principle or significant objective
12715,GB-1-205058-105,No adaptation or mitigation as a principle or significant objective
2783,GB-1-203253-105,No adaptation or mitigation as a principle or significant objective
13805,GB-GOV-1-300344-101,No adaptation or mitigation as a principle or significant objective
4466,GB-1-111635-148,No adaptation or mitigation as a principle or significant objective
21715,GB-1-202571-102,No adaptation or mitigation as a principle or significant objective
16371,GB-GOV-3-PEU-BPF-162005,No adaptation or mitigation as a principle or significant objective
10453,GB-1-109007-101,No adaptation or mitigation as a principle or significant objective
17130,GB-1-205138-105,No adaptation or mitigation as a principle or significant objective
20367,GB-1-204794-105,No adaptation or mitigation as a principle or significant objective
10356,GB-GOV-3-Women and Girls-BD,No adaptation or mitigation as a principle or significant objective
21699,GB-1-202870,No adaptation or mitigation as a principle or significant objective
17236,GB-1-114191,No adaptation or mitigation as a principle or significant objective
17940,GB-1-201323-101,No adaptation or mitigation as a principle or significant objective
7446,GB-1-203813-101,No adaptation or mitigation as a principle or significant objective
12821,GB-1-203601-123,No adaptation or mitigation as a principle or significant objective
13626,GB-GOV-1-300452-115,No adaptation or mitigation as a principle or significant objective
7647,GB-GOV-1-400009-408,No adaptation or mitigation as a principle or significant objective
6200,GB-GOV-3-PAF-AS14-737-EC-150005,No adaptation or mitigation as a principle or significant objective
4270,GB-GOV-3-PSA-IND-400008,No adaptation or mitigation as a principle or significant objective
2305,GB-1-202179-102,No adaptation or mitigation as a principle or significant objective
2619,GB-GOV-1-300001-108,No adaptation or mitigation as a principle or significant objective
10408,GB-1-204323,No adaptation or mitigation as a principle or significant objective
23133,GB-1-203688-103,No adaptation or mitigation as a principle or significant objective
18437,GB-GOV-1-301237-101,No adaptation or mitigation as a principle or significant objective
1579,GB-1-204536-102,No adaptation or mitigation as a principle or significant objective
10032,GB-1-105707-101,No adaptation or mitigation as a principle or significant objective
19007,GB-1-204129-101,No adaptation or mitigation as a principle or significant objective
13083,GB-GOV-3-PF-TRA-925009,No adaptation or mitigation as a principle or significant objective
10665,GB-1-205025-101,No adaptation or mitigation as a principle or significant objective
22390,GB-GOV-1-301000-405,No adaptation or mitigation as a principle or significant objective
11036,GB-1-104886-104,No adaptation or mitigation as a principle or significant objective
2095,GB-1-204852-109,No adaptation or mitigation as a principle or significant objective
3262,GB-GOV-3-PPY-SEA-1509,No adaptation or mitigation as a principle or significant objective
19890,GB-1-202481-105,No adaptation or mitigation as a principle or significant objective
15445,GB-GOV-1-301052-104,No adaptation or mitigation as a principle or significant objective
17452,GB-1-205238-127,No adaptation or mitigation as a principle or significant objective
4547,GB-1-200994-101,No adaptation or mitigation as a principle or significant objective
15839,GB-1-104172-101,No adaptation or mitigation as a principle or significant objective
23083,GB-GOV-1-300559-115,No adaptation or mitigation as a principle or significant objective
11363,GB-1-201509-102,No adaptation or mitigation as a principle or significant objective
3096,GB-1-204309,No adaptation or mitigation as a principle or significant objective
11694,GB-GOV-3-FDEA-VE,No adaptation or mitigation as a principle or significant objective
23055,GB-GOV-3-WP1538,No adaptation or mitigation as a principle or significant objective
14673,GB-1-102607,No adaptation or mitigation as a principle or significant objective
19808,GB-GOV-1-300772-103,No adaptation or mitigation as a principle or significant objective
8118,GB-GOV-1-300511-112,No adaptation or mitigation as a principle or significant objective
8909,GB-1-114368,No adaptation or mitigation as a principle or significant objective
3933,GB-GOV-3-HRRBIS-TH,No adaptation or mitigation as a principle or significant objective
19595,GB-1-200958-101,No adaptation or mitigation as a principle or significant objective
24128,GB-1-202339-104,No adaptation or mitigation as a principle or significant objective
4699,GB-1-200247-101,No adaptation or mitigation as a principle or significant objective
20736,GB-1-204019-109,No adaptation or mitigation as a principle or significant objective
15466,GB-1-107460-101,No adaptation or mitigation as a principle or significant objective
11060,GB-1-200673-102,No adaptation or mitigation as a principle or significant objective
825,GB-1-201781-106,No adaptation or mitigation as a principle or significant objective
7876,GB-1-204005,No adaptation or mitigation as a principle or significant objective
4405,GB-1-201874,No adaptation or mitigation as a principle or significant objective
516,GB-GOV-3-IP_KH,No adaptation or mitigation as a principle or significant objective
4350,GB-1-113635-104,No adaptation or mitigation as a principle or significant objective
956,GB-1-202308-102,No adaptation or mitigation as a principle or significant objective
18279,GB-1-114069-101,No adaptation or mitigation as a principle or significant objective
10605,GB-1-102440,No adaptation or mitigation as a principle or significant objective
17140,GB-GOV-3-PF-COB-925002,No adaptation or mitigation as a principle or significant objective
463,GB-1-201158-108,No adaptation or mitigation as a principle or significant objective
10099,GB-1-201459,No adaptation or mitigation as a principle or significant objective
13919,GB-1-113589,No adaptation or mitigation as a principle or significant objective
11771,GB-1-113697-101,No adaptation or mitigation as a principle or significant objective
17186,GB-1-202063-101,No adaptation or mitigation as a principle or significant objective
16276,GB-1-204438-108,No adaptation or mitigation as a principle or significant objective
18363,GB-1-110960-102,No adaptation or mitigation as a principle or significant objective
7473,GB-1-108330,No adaptation or mitigation as a principle or significant objective
12497,GB-1-202989-103,No adaptation or mitigation as a principle or significant objective
12120,GB-1-203243-103,No adaptation or mitigation as a principle or significant objective
12714,GB-1-203559-151,No adaptation or mitigation as a principle or significant objective
16947,GB-1-204007-101,No adaptation or mitigation as a principle or significant objective
19061,GB-1-202596-109,No adaptation or mitigation as a principle or significant objective
19352,GB-GOV-1-300036-108,No adaptation or mitigation as a principle or significant objective
8295,GB-GOV-1-300517-102,No adaptation or mitigation as a principle or significant objective
3940,GB-1-205061-101,No adaptation or mitigation as a principle or significant objective
18067,GB-1-200894-101,No adaptation or mitigation as a principle or significant objective
6549,"GB-GOV-3-Human Rights, Democracy, and the Rule of Law-VN",No adaptation or mitigation as a principle or significant objective
11802,GB-1-200647,No adaptation or mitigation as a principle or significant objective
10971,GB-1-202513-101,No adaptation or mitigation as a principle or significant objective
20241,GB-1-104475-101,No adaptation or mitigation as a principle or significant objective
6249,GB-1-203851-118,No adaptation or mitigation as a principle or significant objective
18893,GB-GOV-3-CT-298-FY19/20,No adaptation or mitigation as a principle or significant objective
17837,GB-GOV-3-PPF-IND-FSS1604,No adaptation or mitigation as a principle or significant objective
11935,"GB-GOV-3-Rules Based International System, Managing Conflict and Building Stability-TH",No adaptation or mitigation as a principle or significant objective
8077,GB-1-203648-104,No adaptation or mitigation as a principle or significant objective
5371,GB-GOV-3-IWT-MY,No adaptation or mitigation as a principle or significant objective
12765,GB-1-200459-101,No adaptation or mitigation as a principle or significant objective
5650,GB-GOV-3-SPA-RW-FY19/20,No adaptation or mitigation as a principle or significant objective
1122,GB-1-204469-114,No adaptation or mitigation as a principle or significant objective
1884,GB-GOV-3-PDS-CPD-SPF-000509,No adaptation or mitigation as a principle or significant objective
15098,GB-1-114012-104,No adaptation or mitigation as a principle or significant objective
678,GB-1-201245-101,No adaptation or mitigation as a principle or significant objective
16544,GB-GOV-1-300196-113,No adaptation or mitigation as a principle or significant objective
2662,GB-1-204085-101,No adaptation or mitigation as a principle or significant objective
24194,GB-GOV-1-301095-103,No adaptation or mitigation as a principle or significant objective
18950,GB-1-204252-127,No adaptation or mitigation as a principle or significant objective
1554,GB-1-201641,No adaptation or mitigation as a principle or significant objective
21874,GB-1-201625-101,No adaptation or mitigation as a principle or significant objective
18059,GB-GOV-1-300110-102,No adaptation or mitigation as a principle or significant objective
19971,GB-1-205029,No adaptation or mitigation as a principle or significant objective
17733,GB-1-112096,No adaptation or mitigation as a principle or significant objective
16220,GB-1-203357-102,No adaptation or mitigation as a principle or significant objective
7397,GB-1-200209-101,No adaptation or mitigation as a principle or significant objective
16275,GB-1-202098-103,No adaptation or mitigation as a principle or significant objective
3573,GB-1-203506-101,No adaptation or mitigation as a principle or significant objective
9291,GB-GOV-3-PDS-CTR-000619,No adaptation or mitigation as a principle or significant objective
2150,GB-1-204179-108,No adaptation or mitigation as a principle or significant objective
2641,GB-GOV-3-PAM-AS14-COB-000016,No adaptation or mitigation as a principle or significant objective
20763,GB-1-103662-101,No adaptation or mitigation as a principle or significant objective
11995,GB-1-106173-103,No adaptation or mitigation as a principle or significant objective
11484,GB-1-205143-110,No adaptation or mitigation as a principle or significant objective
19286,GB-1-204876-105,No adaptation or mitigation as a principle or significant objective
12147,GB-GOV-3-PPF-PFMO-000001,No adaptation or mitigation as a principle or significant objective
11192,GB-1-200135-107,No adaptation or mitigation as a principle or significant objective
22079,GB-1-204256,No adaptation or mitigation as a principle or significant objective
9827,GB-1-114185,No adaptation or mitigation as a principle or significant objective
19339,GB-1-201627-102,No adaptation or mitigation as a principle or significant objective
22885,GB-1-114434,No adaptation or mitigation as a principle or significant objective
4962,GB-1-200860-101,No adaptation or mitigation as a principle or significant objective
9474,GB-1-203487,No adaptation or mitigation as a principle or significant objective
2664,GB-1-200548-101,No adaptation or mitigation as a principle or significant objective
10131,GB-1-205047-104,No adaptation or mitigation as a principle or significant objective
18280,GB-GOV-3-PSA-BAD-300006,No adaptation or mitigation as a principle or significant objective
4656,"GB-GOV-3-Governance, Education and Culture-KG",No adaptation or mitigation as a principle or significant objective
18353,GB-GOV-3-FDEA-KG,No adaptation or mitigation as a principle or significant objective
467,GB-1-201068,No adaptation or mitigation as a principle or significant objective
2977,GB-GOV-1-300126-121,No adaptation or mitigation as a principle or significant objective
12587,GB-GOV-1-300499-999,No adaptation or mitigation as a principle or significant objective
2108,GB-GOV-3-HRRBIS-798-FY19/20,No adaptation or mitigation as a principle or significant objective
19496,GB-1-202168,No adaptation or mitigation as a principle or significant objective
21296,GB-GOV-3-FDEA-NA,No adaptation or mitigation as a principle or significant objective
20176,GB-1-201295-104,No adaptation or mitigation as a principle or significant objective
3529,GB-1-203264-101,No adaptation or mitigation as a principle or significant objective
20441,GB-1-201073-101,No adaptation or mitigation as a principle or significant objective
9712,GB-1-204842-101,No adaptation or mitigation as a principle or significant objective
23500,GB-1-102366-101,No adaptation or mitigation as a principle or significant objective
10591,GB-1-113958-101,No adaptation or mitigation as a principle or significant objective
12895,GB-1-204456-101,No adaptation or mitigation as a principle or significant objective
1066,GB-1-203559-105,No adaptation or mitigation as a principle or significant objective
23095,GB-1-200895-103,No adaptation or mitigation as a principle or significant objective
343,GB-GOV-1-300047-107,No adaptation or mitigation as a principle or significant objective
17322,GB-1-108684-103,No adaptation or mitigation as a principle or significant objective
14300,GB-GOV-3-PMN-BIPB-JOA-1711001,No adaptation or mitigation as a principle or significant objective
12361,GB-GOV-3-PPY-BRA-1514,No adaptation or mitigation as a principle or significant objective
8981,GB-1-204901-103,No adaptation or mitigation as a principle or significant objective
9235,GB-1-202366,No adaptation or mitigation as a principle or significant objective
15145,GB-GOV-1-300708-176,No adaptation or mitigation as a principle or significant objective
4613,GB-1-202668-101,No adaptation or mitigation as a principle or significant objective
3312,GB-1-110637,No adaptation or mitigation as a principle or significant objective
16090,GB-1-201130,No adaptation or mitigation as a principle or significant objective
2063,GB-1-204310,No adaptation or mitigation as a principle or significant objective
17253,GB-1-113303-103,No adaptation or mitigation as a principle or significant objective
2055,GB-1-204296-106,No adaptation or mitigation as a principle or significant objective
23470,GB-GOV-1-300385-109,No adaptation or mitigation as a principle or significant objective
21593,GB-GOV-3-PPY-CHN-1556,No adaptation or mitigation as a principle or significant objective
20217,GB-1-203458,No adaptation or mitigation as a principle or significant objective
14599,GB-1-103022-102,No adaptation or mitigation as a principle or significant objective
13484,GB-1-204853-103,No adaptation or mitigation as a principle or significant objective
20735,GB-1-102547,No adaptation or mitigation as a principle or significant objective
21452,GB-1-204628,No adaptation or mitigation as a principle or significant objective
12155,GB-GOV-3-PEU-BPF-162001,No adaptation or mitigation as a principle or significant objective
14945,GB-1-102571,No adaptation or mitigation as a principle or significant objective
1042,GB-GOV-3-PAF-X-DFID-UGK-000003,No adaptation or mitigation as a principle or significant objective
4307,GB-1-200765-103,No adaptation or mitigation as a principle or significant objective
10674,GB-1-202121,No adaptation or mitigation as a principle or significant objective
6437,GB-GOV-3-FDEA-KE-FY19/20,No adaptation or mitigation as a principle or significant objective
5676,GB-1-203232-106,No adaptation or mitigation as a principle or significant objective
21577,GB-GOV-1-300704-404,No adaptation or mitigation as a principle or significant objective
21898,GB-1-203452-103,No adaptation or mitigation as a principle or significant objective
10922,GB-1-203931,No adaptation or mitigation as a principle or significant objective
9223,GB-1-202995-110,No adaptation or mitigation as a principle or significant objective
7368,GB-1-114399-101,No adaptation or mitigation as a principle or significant objective
392,GB-1-106009-103,No adaptation or mitigation as a principle or significant objective
2581,GB-1-102861,No adaptation or mitigation as a principle or significant objective
15318,GB-GOV-3-WP1472,No adaptation or mitigation as a principle or significant objective
5440,GB-GOV-1-300110-118,No adaptation or mitigation as a principle or significant objective
20387,GB-1-202575-104,No adaptation or mitigation as a principle or significant objective
11007,GB-1-114294-101,No adaptation or mitigation as a principle or significant objective
1254,GB-1-202162,No adaptation or mitigation as a principle or significant objective
20942,GB-GOV-3-PAP-GEN-000117,No adaptation or mitigation as a principle or significant objective
8996,GB-GOV-1-300468-102,No adaptation or mitigation as a principle or significant objective
17248,GB-1-201257-101,No adaptation or mitigation as a principle or significant objective
5389,GB-1-201091-107,No adaptation or mitigation as a principle or significant objective
93,GB-1-105861-102,No adaptation or mitigation as a principle or significant objective
926,GB-GOV-1-300357-107,No adaptation or mitigation as a principle or significant objective
6823,GB-1-200349-104,No adaptation or mitigation as a principle or significant objective
8303,GB-1-202747-103,No adaptation or mitigation as a principle or significant objective
12508,GB-GOV-3-PAF-SNC-160001,No adaptation or mitigation as a principle or significant objective
2323,GB-1-113287-101,No adaptation or mitigation as a principle or significant objective
22059,GB-1-202501-107,No adaptation or mitigation as a principle or significant objective
19653,GB-GOV-1-300059,No adaptation or mitigation as a principle or significant objective
13901,GB-1-200010-101,No adaptation or mitigation as a principle or significant objective
13876,GB-1-202662-101,No adaptation or mitigation as a principle or significant objective
10212,GB-GOV-3-PF-ACO-912,No adaptation or mitigation as a principle or significant objective
15343,GB-GOV-3-PPF-IND-ELC1605,No adaptation or mitigation as a principle or significant objective
13325,GB-GOV-1-300036-106,No adaptation or mitigation as a principle or significant objective
2767,GB-1-204500,No adaptation or mitigation as a principle or significant objective
23741,GB-1-114394-102,No adaptation or mitigation as a principle or significant objective
16554,GB-GOV-1-300262,No adaptation or mitigation as a principle or significant objective
3577,GB-1-104980,No adaptation or mitigation as a principle or significant objective
450,GB-1-201584-109,No adaptation or mitigation as a principle or significant objective
5711,GB-1-109030-101,No adaptation or mitigation as a principle or significant objective
18559,GB-1-204694-401,No adaptation or mitigation as a principle or significant objective
11795,GB-1-114174,No adaptation or mitigation as a principle or significant objective
19384,GB-1-200239-102,No adaptation or mitigation as a principle or significant objective
7146,GB-1-203809-114,No adaptation or mitigation as a principle or significant objective
1681,GB-1-200901-101,No adaptation or mitigation as a principle or significant objective
8310,GB-GOV-3-FDEACOR-JO,No adaptation or mitigation as a principle or significant objective
13282,GB-1-114302,No adaptation or mitigation as a principle or significant objective
370,GB-1-103317,No adaptation or mitigation as a principle or significant objective
22035,GB-1-114507-101,No adaptation or mitigation as a principle or significant objective
13888,GB-1-203029-103,No adaptation or mitigation as a principle or significant objective
8906,GB-1-103262-101,No adaptation or mitigation as a principle or significant objective
4043,GB-1-202280-102,No adaptation or mitigation as a principle or significant objective
21570,GB-1-204007-134,No adaptation or mitigation as a principle or significant objective
4111,GB-1-113550-101,No adaptation or mitigation as a principle or significant objective
23839,GB-1-203297-101,No adaptation or mitigation as a principle or significant objective
2014,GB-1-201499-102,No adaptation or mitigation as a principle or significant objective
12059,GB-1-113839-145,No adaptation or mitigation as a principle or significant objective
14715,GB-GOV-1-301509-999,No adaptation or mitigation as a principle or significant objective
15717,GB-1-104577-101,No adaptation or mitigation as a principle or significant objective
2671,GB-GOV-3-PPF-MEX-000028,No adaptation or mitigation as a principle or significant objective
13513,GB-1-201483-117,No adaptation or mitigation as a principle or significant objective
8994,GB-1-114079,No adaptation or mitigation as a principle or significant objective
7416,GB-1-111927-101,No adaptation or mitigation as a principle or significant objective
22340,GB-1-204193-102,No adaptation or mitigation as a principle or significant objective
18159,GB-1-201200,No adaptation or mitigation as a principle or significant objective
21322,GB-1-202495-104,No adaptation or mitigation as a principle or significant objective
10464,GB-GOV-3-PPY-RSA-1506,No adaptation or mitigation as a principle or significant objective
19743,GB-1-113562-102,No adaptation or mitigation as a principle or significant objective
7093,GB-GOV-3-PEU-BPF-160313,No adaptation or mitigation as a principle or significant objective
6040,GB-1-201495,No adaptation or mitigation as a principle or significant objective
389,GB-GOV-1-301319-103,No adaptation or mitigation as a principle or significant objective
23086,GB-1-204270-122,No adaptation or mitigation as a principle or significant objective
21196,GB-1-202814-101,No adaptation or mitigation as a principle or significant objective
2879,GB-1-203718,No adaptation or mitigation as a principle or significant objective
20654,GB-GOV-1-300455-101,No adaptation or mitigation as a principle or significant objective
10331,GB-1-203400-115,No adaptation or mitigation as a principle or significant objective
6274,GB-1-204030,No adaptation or mitigation as a principle or significant objective
17239,GB-1-202378-110,No adaptation or mitigation as a principle or significant objective
16407,GB-1-200753,No adaptation or mitigation as a principle or significant objective
4997,GB-1-103295,No adaptation or mitigation as a principle or significant objective
5489,GB-1-204343-107,No adaptation or mitigation as a principle or significant objective
17528,GB-GOV-1-300089,No adaptation or mitigation as a principle or significant objective
3816,GB-1-205226-112,No adaptation or mitigation as a principle or significant objective
13504,GB-1-204619-103,No adaptation or mitigation as a principle or significant objective
20492,GB-1-200292,No adaptation or mitigation as a principle or significant objective
1799,GB-GOV-3-Frontline Diplomatic Enabling Activity-ZA,No adaptation or mitigation as a principle or significant objective
1089,GB-GOV-1-301143-404,No adaptation or mitigation as a principle or significant objective
8928,GB-1-202874-103,No adaptation or mitigation as a principle or significant objective
21483,GB-GOV-3-PSA-IND-200090,No adaptation or mitigation as a principle or significant objective
1642,GB-1-113635-103,No adaptation or mitigation as a principle or significant objective
6697,GB-1-205151-101,No adaptation or mitigation as a principle or significant objective
1714,GB-GOV-1-300544-108,No adaptation or mitigation as a principle or significant objective
22440,GB-1-110675,No adaptation or mitigation as a principle or significant objective
4604,GB-1-201514,No adaptation or mitigation as a principle or significant objective
4965,GB-1-105447-102,No adaptation or mitigation as a principle or significant objective
10029,GB-GOV-1-300416-102,No adaptation or mitigation as a principle or significant objective
