id,iati_identifier,climate_label
765,44000-P089672,No adaptation or mitigation as a principle or significant objective
766,44000-P110099,No adaptation or mitigation as a principle or significant objective
767,44000-P173866,Adaptation or mitigation as a principle or significant objective
768,44000-P169927,No adaptation or mitigation as a principle or significant objective
769,44000-P116748,No adaptation or mitigation as a principle or significant objective
770,44000-P145054,No adaptation or mitigation as a principle or significant objective
771,44000-P120895,No adaptation or mitigation as a principle or significant objective
772,44000-P178320,No adaptation or mitigation as a principle or significant objective
773,44000-P176965,No adaptation or mitigation as a principle or significant objective
774,44000-P128307,No adaptation or mitigation as a principle or significant objective
775,44000-P164704,Adaptation or mitigation as a principle or significant objective
776,44000-P129828,No adaptation or mitigation as a principle or significant objective
777,44000-P167054,No adaptation or mitigation as a principle or significant objective
778,44000-P174266,No adaptation or mitigation as a principle or significant objective
779,44000-P104806,No adaptation or mitigation as a principle or significant objective
780,44000-P156679,No adaptation or mitigation as a principle or significant objective
781,44000-P101415,No adaptation or mitigation as a principle or significant objective
782,44000-P114154,No adaptation or mitigation as a principle or significant objective
783,44000-P180060,Adaptation or mitigation as a principle or significant objective
784,44000-P145848,Adaptation or mitigation as a principle or significant objective
785,44000-P163389,No adaptation or mitigation as a principle or significant objective
786,44000-P147521,No adaptation or mitigation as a principle or significant objective
787,44000-P096124,No adaptation or mitigation as a principle or significant objective
788,44000-P115893,No adaptation or mitigation as a principle or significant objective
789,44000-P099833,No adaptation or mitigation as a principle or significant objective
790,44000-P100406,No adaptation or mitigation as a principle or significant objective
791,44000-P096921,No adaptation or mitigation as a principle or significant objective
792,44000-P111155,No adaptation or mitigation as a principle or significant objective
793,44000-P160619,Adaptation or mitigation as a principle or significant objective
794,44000-P127080,No adaptation or mitigation as a principle or significant objective
795,44000-P169274,No adaptation or mitigation as a principle or significant objective
796,44000-P154669,Adaptation or mitigation as a principle or significant objective
797,44000-P165114,Adaptation or mitigation as a principle or significant objective
798,44000-P167543,No adaptation or mitigation as a principle or significant objective
799,44000-P133326,No adaptation or mitigation as a principle or significant objective
800,44000-P079749,No adaptation or mitigation as a principle or significant objective
801,44000-P164186,Adaptation or mitigation as a principle or significant objective
802,44000-P132154,Adaptation or mitigation as a principle or significant objective
803,44000-P106369,No adaptation or mitigation as a principle or significant objective
804,44000-P156125,Adaptation or mitigation as a principle or significant objective
805,44000-P107845,No adaptation or mitigation as a principle or significant objective
806,44000-P157599,Adaptation or mitigation as a principle or significant objective
807,44000-P149610,No adaptation or mitigation as a principle or significant objective
808,44000-P111840,No adaptation or mitigation as a principle or significant objective
809,44000-P126964,No adaptation or mitigation as a principle or significant objective
810,44000-P177240,Adaptation or mitigation as a principle or significant objective
811,44000-P123960,No adaptation or mitigation as a principle or significant objective
812,44000-P159632,No adaptation or mitigation as a principle or significant objective
813,44000-P070963,No adaptation or mitigation as a principle or significant objective
814,44000-P179345,Adaptation or mitigation as a principle or significant objective
815,44000-P164242,No adaptation or mitigation as a principle or significant objective
816,44000-P154253,No adaptation or mitigation as a principle or significant objective
817,44000-P116011,No adaptation or mitigation as a principle or significant objective
818,44000-P162297,No adaptation or mitigation as a principle or significant objective
819,44000-P174185,No adaptation or mitigation as a principle or significant objective
820,44000-P172535,No adaptation or mitigation as a principle or significant objective
821,44000-P120798,No adaptation or mitigation as a principle or significant objective
822,44000-P111548,No adaptation or mitigation as a principle or significant objective
823,44000-P103160,No adaptation or mitigation as a principle or significant objective
824,44000-P173872,No adaptation or mitigation as a principle or significant objective
825,44000-P132750,No adaptation or mitigation as a principle or significant objective
826,44000-P081505,No adaptation or mitigation as a principle or significant objective
827,44000-P166193,No adaptation or mitigation as a principle or significant objective
828,44000-P158194,Adaptation or mitigation as a principle or significant objective
829,44000-P093963,No adaptation or mitigation as a principle or significant objective
830,44000-P174155,No adaptation or mitigation as a principle or significant objective
831,44000-P118561,No adaptation or mitigation as a principle or significant objective
832,44000-P162619,No adaptation or mitigation as a principle or significant objective
833,44000-P133184,No adaptation or mitigation as a principle or significant objective
834,44000-P173943,No adaptation or mitigation as a principle or significant objective
835,44000-P170922,Adaptation or mitigation as a principle or significant objective
836,44000-P077778,No adaptation or mitigation as a principle or significant objective
837,44000-P153744,No adaptation or mitigation as a principle or significant objective
838,44000-P127208,No adaptation or mitigation as a principle or significant objective
839,44000-P124775,Adaptation or mitigation as a principle or significant objective
840,44000-P146936,No adaptation or mitigation as a principle or significant objective
841,44000-P110671,No adaptation or mitigation as a principle or significant objective
842,44000-P176069,No adaptation or mitigation as a principle or significant objective
843,44000-P107722,No adaptation or mitigation as a principle or significant objective
844,44000-P147250,Adaptation or mitigation as a principle or significant objective
845,44000-P133664,No adaptation or mitigation as a principle or significant objective
846,44000-P084874,Adaptation or mitigation as a principle or significant objective
847,44000-P170868,Adaptation or mitigation as a principle or significant objective
848,44000-P095873,No adaptation or mitigation as a principle or significant objective
849,44000-P128013,No adaptation or mitigation as a principle or significant objective
850,44000-P165873,No adaptation or mitigation as a principle or significant objective
851,44000-P175342,No adaptation or mitigation as a principle or significant objective
852,44000-P127245,No adaptation or mitigation as a principle or significant objective
853,44000-P070063,No adaptation or mitigation as a principle or significant objective
854,44000-P100638,No adaptation or mitigation as a principle or significant objective
855,44000-P096367,No adaptation or mitigation as a principle or significant objective
856,44000-P102398,No adaptation or mitigation as a principle or significant objective
857,44000-P169907,Adaptation or mitigation as a principle or significant objective
858,44000-P100916,No adaptation or mitigation as a principle or significant objective
859,44000-P113421,No adaptation or mitigation as a principle or significant objective
860,44000-P118916,No adaptation or mitigation as a principle or significant objective
861,44000-P153496,No adaptation or mitigation as a principle or significant objective
862,44000-P118150,No adaptation or mitigation as a principle or significant objective
863,44000-P075941,Adaptation or mitigation as a principle or significant objective
864,44000-P085539,No adaptation or mitigation as a principle or significant objective
865,44000-P099930,No adaptation or mitigation as a principle or significant objective
866,44000-P174072,No adaptation or mitigation as a principle or significant objective
867,44000-P132314,No adaptation or mitigation as a principle or significant objective
868,44000-P178188,Adaptation or mitigation as a principle or significant objective
869,44000-P086308,No adaptation or mitigation as a principle or significant objective
870,44000-P126817,Adaptation or mitigation as a principle or significant objective
871,44000-P078813,No adaptation or mitigation as a principle or significant objective
872,44000-P104566,No adaptation or mitigation as a principle or significant objective
873,44000-P154782,No adaptation or mitigation as a principle or significant objective
874,44000-P100455,No adaptation or mitigation as a principle or significant objective
875,44000-P169198,Adaptation or mitigation as a principle or significant objective
876,44000-P167860,Adaptation or mitigation as a principle or significant objective
877,44000-P147839,No adaptation or mitigation as a principle or significant objective
878,44000-P175237,Adaptation or mitigation as a principle or significant objective
879,44000-P169830,Adaptation or mitigation as a principle or significant objective
880,44000-P164696,No adaptation or mitigation as a principle or significant objective
881,44000-P130682,Adaptation or mitigation as a principle or significant objective
882,44000-P166437,Adaptation or mitigation as a principle or significant objective
883,44000-P164326,Adaptation or mitigation as a principle or significant objective
884,44000-P095251,No adaptation or mitigation as a principle or significant objective
885,44000-P174065,Adaptation or mitigation as a principle or significant objective
886,44000-P090673,No adaptation or mitigation as a principle or significant objective
887,44000-P164762,No adaptation or mitigation as a principle or significant objective
888,44000-P178181,No adaptation or mitigation as a principle or significant objective
889,44000-P173945,No adaptation or mitigation as a principle or significant objective
890,44000-P126465,No adaptation or mitigation as a principle or significant objective
891,44000-P154694,No adaptation or mitigation as a principle or significant objective
892,44000-P154778,Adaptation or mitigation as a principle or significant objective
893,44000-P113134,No adaptation or mitigation as a principle or significant objective
894,44000-P077826,No adaptation or mitigation as a principle or significant objective
895,44000-P127203,No adaptation or mitigation as a principle or significant objective
896,44000-P176371,No adaptation or mitigation as a principle or significant objective
897,44000-P176761,No adaptation or mitigation as a principle or significant objective
898,44000-P117377,No adaptation or mitigation as a principle or significant objective
899,44000-P132562,No adaptation or mitigation as a principle or significant objective
900,44000-P090418,No adaptation or mitigation as a principle or significant objective
901,44000-P179363,No adaptation or mitigation as a principle or significant objective
902,44000-P171648,No adaptation or mitigation as a principle or significant objective
903,44000-P178545,Adaptation or mitigation as a principle or significant objective
904,44000-P165973,Adaptation or mitigation as a principle or significant objective
905,44000-P089196,No adaptation or mitigation as a principle or significant objective
906,44000-P157117,No adaptation or mitigation as a principle or significant objective
907,44000-P153473,Adaptation or mitigation as a principle or significant objective
908,44000-P168308,Adaptation or mitigation as a principle or significant objective
909,44000-P172439,No adaptation or mitigation as a principle or significant objective
910,44000-P160230,No adaptation or mitigation as a principle or significant objective
911,44000-P160250,No adaptation or mitigation as a principle or significant objective
912,44000-P108368,No adaptation or mitigation as a principle or significant objective
913,44000-P132270,No adaptation or mitigation as a principle or significant objective
914,44000-P147050,No adaptation or mitigation as a principle or significant objective
915,44000-P173743,Adaptation or mitigation as a principle or significant objective
916,44000-P161283,No adaptation or mitigation as a principle or significant objective
917,44000-P162901,No adaptation or mitigation as a principle or significant objective
918,44000-P133591,No adaptation or mitigation as a principle or significant objective
919,44000-P176982,Adaptation or mitigation as a principle or significant objective
920,44000-P116410,No adaptation or mitigation as a principle or significant objective
921,44000-P114077,No adaptation or mitigation as a principle or significant objective
922,44000-P158298,Adaptation or mitigation as a principle or significant objective
923,44000-P103950,No adaptation or mitigation as a principle or significant objective
924,44000-P163829,No adaptation or mitigation as a principle or significant objective
925,44000-P172615,No adaptation or mitigation as a principle or significant objective
926,44000-P173416,Adaptation or mitigation as a principle or significant objective
927,44000-P163285,No adaptation or mitigation as a principle or significant objective
928,44000-P087106,No adaptation or mitigation as a principle or significant objective
929,44000-P088165,No adaptation or mitigation as a principle or significant objective
930,44000-P146933,No adaptation or mitigation as a principle or significant objective
931,44000-P176717,Adaptation or mitigation as a principle or significant objective
932,44000-P131013,Adaptation or mitigation as a principle or significant objective
933,44000-P156797,Adaptation or mitigation as a principle or significant objective
934,44000-P178532,No adaptation or mitigation as a principle or significant objective
935,44000-P174927,No adaptation or mitigation as a principle or significant objective
936,44000-P172809,No adaptation or mitigation as a principle or significant objective
937,44000-P162069,No adaptation or mitigation as a principle or significant objective
938,44000-P172657,No adaptation or mitigation as a principle or significant objective
939,44000-P171613,Adaptation or mitigation as a principle or significant objective
940,44000-P159974,No adaptation or mitigation as a principle or significant objective
941,44000-P144726,No adaptation or mitigation as a principle or significant objective
942,44000-P100740,No adaptation or mitigation as a principle or significant objective
943,44000-P151816,No adaptation or mitigation as a principle or significant objective
944,44000-P113266,No adaptation or mitigation as a principle or significant objective
945,44000-P101474,No adaptation or mitigation as a principle or significant objective
946,44000-P082392,No adaptation or mitigation as a principle or significant objective
947,44000-P129326,No adaptation or mitigation as a principle or significant objective
948,44000-P116226,No adaptation or mitigation as a principle or significant objective
949,44000-P173977,No adaptation or mitigation as a principle or significant objective
950,44000-P160911,Adaptation or mitigation as a principle or significant objective
951,44000-P126357,No adaptation or mitigation as a principle or significant objective
952,44000-P156687,No adaptation or mitigation as a principle or significant objective
953,44000-P104794,No adaptation or mitigation as a principle or significant objective
954,44000-P099201,No adaptation or mitigation as a principle or significant objective
955,44000-P132401,Adaptation or mitigation as a principle or significant objective
956,44000-P153743,Adaptation or mitigation as a principle or significant objective
957,44000-P112516,No adaptation or mitigation as a principle or significant objective
958,44000-P117864,Adaptation or mitigation as a principle or significant objective
959,44000-P154389,No adaptation or mitigation as a principle or significant objective
960,44000-P167946,Adaptation or mitigation as a principle or significant objective
961,44000-P096207,No adaptation or mitigation as a principle or significant objective
962,44000-P180755,No adaptation or mitigation as a principle or significant objective
963,44000-P177786,Adaptation or mitigation as a principle or significant objective
964,44000-P146318,No adaptation or mitigation as a principle or significant objective
965,44000-P167359,Adaptation or mitigation as a principle or significant objective
966,44000-P127388,No adaptation or mitigation as a principle or significant objective
967,44000-P101258,No adaptation or mitigation as a principle or significant objective
968,44000-P170223,Adaptation or mitigation as a principle or significant objective
969,44000-P167901,Adaptation or mitigation as a principle or significant objective
970,44000-P155097,No adaptation or mitigation as a principle or significant objective
971,44000-P071465,No adaptation or mitigation as a principle or significant objective
972,44000-P094919,No adaptation or mitigation as a principle or significant objective
973,44000-P102396,No adaptation or mitigation as a principle or significant objective
974,44000-P084773,No adaptation or mitigation as a principle or significant objective
975,44000-P160279,No adaptation or mitigation as a principle or significant objective
976,44000-P133117,Adaptation or mitigation as a principle or significant objective
977,44000-P126033,No adaptation or mitigation as a principle or significant objective
978,44000-P104848,No adaptation or mitigation as a principle or significant objective
979,44000-P174178,No adaptation or mitigation as a principle or significant objective
980,44000-P150696,No adaptation or mitigation as a principle or significant objective
981,44000-P129769,No adaptation or mitigation as a principle or significant objective
982,44000-P084035,No adaptation or mitigation as a principle or significant objective
983,44000-P149091,No adaptation or mitigation as a principle or significant objective
984,44000-P133424,No adaptation or mitigation as a principle or significant objective
985,44000-P171311,No adaptation or mitigation as a principle or significant objective
986,44000-P132824,No adaptation or mitigation as a principle or significant objective
987,44000-P167534,No adaptation or mitigation as a principle or significant objective
988,44000-P175043,Adaptation or mitigation as a principle or significant objective
989,44000-P163115,No adaptation or mitigation as a principle or significant objective
990,44000-P171681,No adaptation or mitigation as a principle or significant objective
991,44000-P073821,No adaptation or mitigation as a principle or significant objective
992,44000-P078707,No adaptation or mitigation as a principle or significant objective
993,44000-P166373,No adaptation or mitigation as a principle or significant objective
994,44000-P174007,Adaptation or mitigation as a principle or significant objective
995,44000-P163782,Adaptation or mitigation as a principle or significant objective
996,44000-P151851,Adaptation or mitigation as a principle or significant objective
997,44000-P074091,No adaptation or mitigation as a principle or significant objective
998,44000-P088799,No adaptation or mitigation as a principle or significant objective
999,44000-P162094,Adaptation or mitigation as a principle or significant objective
1000,44000-P166042,No adaptation or mitigation as a principle or significant objective
1001,44000-P105024,No adaptation or mitigation as a principle or significant objective
1002,44000-P100785,No adaptation or mitigation as a principle or significant objective
1003,44000-P171976,No adaptation or mitigation as a principle or significant objective
1004,44000-P177825,Adaptation or mitigation as a principle or significant objective
1005,44000-P162095,No adaptation or mitigation as a principle or significant objective
1006,44000-P168564,No adaptation or mitigation as a principle or significant objective
1007,44000-P147827,No adaptation or mitigation as a principle or significant objective
1008,44000-P175783,No adaptation or mitigation as a principle or significant objective
1009,44000-P108143,No adaptation or mitigation as a principle or significant objective
1010,44000-P082520,No adaptation or mitigation as a principle or significant objective
1011,44000-P110407,No adaptation or mitigation as a principle or significant objective
1012,44000-P169120,Adaptation or mitigation as a principle or significant objective
1013,44000-P152343,Adaptation or mitigation as a principle or significant objective
1014,44000-P176126,No adaptation or mitigation as a principle or significant objective
1015,44000-P103773,No adaptation or mitigation as a principle or significant objective
1016,44000-P078091,No adaptation or mitigation as a principle or significant objective
1017,44000-P152936,No adaptation or mitigation as a principle or significant objective
1018,44000-P158434,Adaptation or mitigation as a principle or significant objective
1019,44000-P133327,No adaptation or mitigation as a principle or significant objective
1020,44000-P105860,No adaptation or mitigation as a principle or significant objective
1021,44000-P079032,No adaptation or mitigation as a principle or significant objective
1022,44000-P168218,Adaptation or mitigation as a principle or significant objective
1023,44000-P133620,Adaptation or mitigation as a principle or significant objective
1024,44000-P148775,Adaptation or mitigation as a principle or significant objective
1025,44000-P163901,No adaptation or mitigation as a principle or significant objective
1026,44000-P040610,No adaptation or mitigation as a principle or significant objective
1027,44000-P160678,No adaptation or mitigation as a principle or significant objective
1028,44000-P176776,Adaptation or mitigation as a principle or significant objective
1029,44000-P127317,No adaptation or mitigation as a principle or significant objective
1030,44000-P161402,Adaptation or mitigation as a principle or significant objective
1031,44000-P117363,No adaptation or mitigation as a principle or significant objective
1032,44000-P085376,No adaptation or mitigation as a principle or significant objective
1033,44000-P127775,Adaptation or mitigation as a principle or significant objective
1034,44000-P095392,No adaptation or mitigation as a principle or significant objective
1035,44000-P169867,Adaptation or mitigation as a principle or significant objective
1036,44000-P145782,No adaptation or mitigation as a principle or significant objective
1037,44000-P173287,No adaptation or mitigation as a principle or significant objective
1038,44000-P178614,No adaptation or mitigation as a principle or significant objective
1039,44000-P151746,No adaptation or mitigation as a principle or significant objective
1040,44000-P165737,No adaptation or mitigation as a principle or significant objective
1041,44000-P178954,Adaptation or mitigation as a principle or significant objective
1042,44000-P158810,Adaptation or mitigation as a principle or significant objective
1043,44000-P160948,No adaptation or mitigation as a principle or significant objective
1044,44000-P149683,No adaptation or mitigation as a principle or significant objective
1045,44000-P121167,Adaptation or mitigation as a principle or significant objective
1046,44000-P168386,Adaptation or mitigation as a principle or significant objective
1047,44000-P122406,No adaptation or mitigation as a principle or significant objective
1048,44000-P126903,No adaptation or mitigation as a principle or significant objective
1049,44000-P169594,No adaptation or mitigation as a principle or significant objective
1050,44000-P160446,No adaptation or mitigation as a principle or significant objective
1051,44000-P145559,No adaptation or mitigation as a principle or significant objective
1052,44000-P099626,No adaptation or mitigation as a principle or significant objective
1053,44000-P160594,No adaptation or mitigation as a principle or significant objective
1054,44000-P159807,No adaptation or mitigation as a principle or significant objective
1055,44000-P090675,No adaptation or mitigation as a principle or significant objective
1056,44000-P164188,No adaptation or mitigation as a principle or significant objective
1057,44000-P103022,No adaptation or mitigation as a principle or significant objective
1058,44000-P177932,Adaptation or mitigation as a principle or significant objective
1059,44000-P040712,No adaptation or mitigation as a principle or significant objective
1060,44000-P149485,No adaptation or mitigation as a principle or significant objective
1061,44000-P176902,No adaptation or mitigation as a principle or significant objective
1062,44000-P173911,No adaptation or mitigation as a principle or significant objective
1063,44000-P163673,No adaptation or mitigation as a principle or significant objective
1064,44000-P157801,Adaptation or mitigation as a principle or significant objective
1065,44000-P089124,No adaptation or mitigation as a principle or significant objective
1066,44000-P176633,Adaptation or mitigation as a principle or significant objective
1067,44000-P166072,Adaptation or mitigation as a principle or significant objective
1068,44000-P090993,No adaptation or mitigation as a principle or significant objective
1069,44000-P145617,No adaptation or mitigation as a principle or significant objective
1070,44000-P172834,No adaptation or mitigation as a principle or significant objective
1071,44000-P126325,No adaptation or mitigation as a principle or significant objective
1072,44000-P168335,No adaptation or mitigation as a principle or significant objective
1073,44000-P113028,No adaptation or mitigation as a principle or significant objective
1074,44000-P130202,No adaptation or mitigation as a principle or significant objective
1075,44000-P130853,No adaptation or mitigation as a principle or significant objective
1076,44000-P117417,No adaptation or mitigation as a principle or significant objective
1077,44000-P162316,Adaptation or mitigation as a principle or significant objective
1078,44000-P179112,Adaptation or mitigation as a principle or significant objective
1079,44000-P110538,No adaptation or mitigation as a principle or significant objective
1080,44000-P124615,No adaptation or mitigation as a principle or significant objective
1081,44000-P177814,No adaptation or mitigation as a principle or significant objective
1082,44000-P127955,No adaptation or mitigation as a principle or significant objective
1083,44000-P144270,No adaptation or mitigation as a principle or significant objective
1084,44000-P113350,No adaptation or mitigation as a principle or significant objective
1085,44000-P174348,Adaptation or mitigation as a principle or significant objective
1086,44000-P074011,No adaptation or mitigation as a principle or significant objective
1087,44000-P106384,No adaptation or mitigation as a principle or significant objective
1088,44000-P174032,No adaptation or mitigation as a principle or significant objective
1089,44000-P172422,No adaptation or mitigation as a principle or significant objective
1090,44000-P106284,No adaptation or mitigation as a principle or significant objective
1091,44000-P175298,No adaptation or mitigation as a principle or significant objective
1092,44000-P128434,Adaptation or mitigation as a principle or significant objective
1093,44000-P167598,No adaptation or mitigation as a principle or significant objective
1094,44000-P133261,No adaptation or mitigation as a principle or significant objective
1095,44000-P111432,No adaptation or mitigation as a principle or significant objective
1096,44000-P124720,No adaptation or mitigation as a principle or significant objective
1097,44000-P159576,No adaptation or mitigation as a principle or significant objective
1098,44000-P119939,No adaptation or mitigation as a principle or significant objective
1099,44000-P175251,Adaptation or mitigation as a principle or significant objective
1100,44000-P123706,No adaptation or mitigation as a principle or significant objective
1101,44000-P157858,No adaptation or mitigation as a principle or significant objective
1102,44000-P133610,No adaptation or mitigation as a principle or significant objective
1103,44000-P173763,Adaptation or mitigation as a principle or significant objective
1104,44000-P172341,No adaptation or mitigation as a principle or significant objective
1105,44000-P147158,Adaptation or mitigation as a principle or significant objective
1106,44000-P113151,No adaptation or mitigation as a principle or significant objective
1107,44000-P071075,No adaptation or mitigation as a principle or significant objective
1108,44000-P109224,No adaptation or mitigation as a principle or significant objective
1109,44000-P145057,No adaptation or mitigation as a principle or significant objective
1110,44000-P143608,No adaptation or mitigation as a principle or significant objective
1111,44000-P091092,No adaptation or mitigation as a principle or significant objective
1112,44000-P113949,No adaptation or mitigation as a principle or significant objective
1113,44000-P157507,No adaptation or mitigation as a principle or significant objective
1114,44000-P110446,No adaptation or mitigation as a principle or significant objective
1115,44000-P083609,No adaptation or mitigation as a principle or significant objective
1116,44000-P166941,No adaptation or mitigation as a principle or significant objective
1117,44000-P175731,No adaptation or mitigation as a principle or significant objective
1118,44000-P082223,No adaptation or mitigation as a principle or significant objective
1119,44000-P099224,Adaptation or mitigation as a principle or significant objective
1120,44000-P101324,No adaptation or mitigation as a principle or significant objective
1121,44000-P177124,Adaptation or mitigation as a principle or significant objective
1122,44000-P163531,No adaptation or mitigation as a principle or significant objective
1123,44000-P175235,Adaptation or mitigation as a principle or significant objective
1124,44000-P176543,No adaptation or mitigation as a principle or significant objective
1125,44000-P097985,No adaptation or mitigation as a principle or significant objective
1126,44000-P178563,No adaptation or mitigation as a principle or significant objective
1127,44000-P165558,No adaptation or mitigation as a principle or significant objective
1128,44000-P127813,No adaptation or mitigation as a principle or significant objective
1129,44000-P156186,Adaptation or mitigation as a principle or significant objective
1130,44000-P158215,Adaptation or mitigation as a principle or significant objective
1131,44000-P106528,No adaptation or mitigation as a principle or significant objective
1132,44000-P163592,Adaptation or mitigation as a principle or significant objective
1133,44000-P171528,No adaptation or mitigation as a principle or significant objective
1134,44000-P156900,Adaptation or mitigation as a principle or significant objective
1135,44000-P126038,No adaptation or mitigation as a principle or significant objective
1136,44000-P154524,No adaptation or mitigation as a principle or significant objective
1137,44000-P162971,No adaptation or mitigation as a principle or significant objective
1138,44000-P159683,No adaptation or mitigation as a principle or significant objective
1139,44000-P117745,Adaptation or mitigation as a principle or significant objective
1140,44000-P160766,No adaptation or mitigation as a principle or significant objective
1141,44000-P073689,No adaptation or mitigation as a principle or significant objective
1142,44000-P150677,No adaptation or mitigation as a principle or significant objective
1143,44000-P122047,Adaptation or mitigation as a principle or significant objective
1144,44000-P147806,No adaptation or mitigation as a principle or significant objective
1145,44000-P160500,No adaptation or mitigation as a principle or significant objective
1146,44000-P158805,Adaptation or mitigation as a principle or significant objective
1147,44000-P162446,Adaptation or mitigation as a principle or significant objective
1148,44000-P129847,No adaptation or mitigation as a principle or significant objective
1149,44000-P108443,No adaptation or mitigation as a principle or significant objective
1150,44000-P077756,No adaptation or mitigation as a principle or significant objective
1151,44000-P111795,No adaptation or mitigation as a principle or significant objective
1152,44000-P095050,No adaptation or mitigation as a principle or significant objective
1153,44000-P090695,No adaptation or mitigation as a principle or significant objective
1154,44000-P087811,No adaptation or mitigation as a principle or significant objective
1155,44000-P065129,No adaptation or mitigation as a principle or significant objective
1156,44000-P098956,No adaptation or mitigation as a principle or significant objective
1157,44000-P107037,No adaptation or mitigation as a principle or significant objective
1158,44000-P149884,No adaptation or mitigation as a principle or significant objective
1159,44000-P096323,No adaptation or mitigation as a principle or significant objective
1160,44000-P160570,No adaptation or mitigation as a principle or significant objective
1161,44000-P144614,No adaptation or mitigation as a principle or significant objective
1162,44000-P146512,No adaptation or mitigation as a principle or significant objective
1163,44000-P170365,Adaptation or mitigation as a principle or significant objective
1164,44000-P173663,No adaptation or mitigation as a principle or significant objective
1165,44000-P172562,Adaptation or mitigation as a principle or significant objective
1166,44000-P175322,Adaptation or mitigation as a principle or significant objective
1167,44000-P172492,No adaptation or mitigation as a principle or significant objective
1168,44000-P169524,No adaptation or mitigation as a principle or significant objective
1169,44000-P166868,No adaptation or mitigation as a principle or significant objective
1170,44000-P087620,No adaptation or mitigation as a principle or significant objective
1171,44000-P118375,No adaptation or mitigation as a principle or significant objective
1172,44000-P121398,No adaptation or mitigation as a principle or significant objective
1173,44000-P177185,Adaptation or mitigation as a principle or significant objective
1174,44000-P132308,No adaptation or mitigation as a principle or significant objective
1175,44000-P165425,No adaptation or mitigation as a principle or significant objective
1176,44000-P171764,No adaptation or mitigation as a principle or significant objective
1177,44000-P120026,No adaptation or mitigation as a principle or significant objective
1178,44000-P122326,No adaptation or mitigation as a principle or significant objective
1179,44000-P125689,No adaptation or mitigation as a principle or significant objective
1180,44000-P126537,No adaptation or mitigation as a principle or significant objective
1181,44000-P110910,Adaptation or mitigation as a principle or significant objective
1182,44000-P156777,Adaptation or mitigation as a principle or significant objective
1183,44000-P074881,No adaptation or mitigation as a principle or significant objective
1184,44000-P092631,No adaptation or mitigation as a principle or significant objective
1185,44000-P171419,Adaptation or mitigation as a principle or significant objective
1186,44000-P172891,Adaptation or mitigation as a principle or significant objective
1187,44000-P117152,No adaptation or mitigation as a principle or significant objective
1188,44000-P106699,No adaptation or mitigation as a principle or significant objective
1189,44000-P147758,No adaptation or mitigation as a principle or significant objective
1190,44000-P171056,Adaptation or mitigation as a principle or significant objective
1191,44000-P167804,Adaptation or mitigation as a principle or significant objective
1192,44000-P117275,No adaptation or mitigation as a principle or significant objective
1193,44000-P113032,Adaptation or mitigation as a principle or significant objective
1194,44000-P173819,No adaptation or mitigation as a principle or significant objective
1195,44000-P165543,No adaptation or mitigation as a principle or significant objective
1196,44000-P177233,Adaptation or mitigation as a principle or significant objective
1197,44000-P125506,No adaptation or mitigation as a principle or significant objective
1198,44000-P084027,No adaptation or mitigation as a principle or significant objective
1199,44000-P173880,No adaptation or mitigation as a principle or significant objective
1200,44000-P165717,No adaptation or mitigation as a principle or significant objective
1201,44000-P174447,No adaptation or mitigation as a principle or significant objective
1202,44000-P162835,No adaptation or mitigation as a principle or significant objective
1203,44000-P101525,No adaptation or mitigation as a principle or significant objective
1204,44000-P149697,No adaptation or mitigation as a principle or significant objective
1205,44000-P094321,No adaptation or mitigation as a principle or significant objective
1206,44000-P146469,Adaptation or mitigation as a principle or significant objective
1207,44000-P176811,Adaptation or mitigation as a principle or significant objective
1208,44000-P164961,Adaptation or mitigation as a principle or significant objective
1209,44000-P178162,No adaptation or mitigation as a principle or significant objective
1210,44000-P178002,No adaptation or mitigation as a principle or significant objective
1211,44000-P166978,No adaptation or mitigation as a principle or significant objective
1212,44000-P158760,Adaptation or mitigation as a principle or significant objective
1213,44000-P125799,No adaptation or mitigation as a principle or significant objective
1214,44000-P155007,No adaptation or mitigation as a principle or significant objective
1215,44000-P101209,No adaptation or mitigation as a principle or significant objective
1216,44000-P115247,No adaptation or mitigation as a principle or significant objective
1217,44000-P164551,No adaptation or mitigation as a principle or significant objective
1218,44000-P131659,No adaptation or mitigation as a principle or significant objective
1219,44000-P145686,No adaptation or mitigation as a principle or significant objective
1220,44000-P102000,No adaptation or mitigation as a principle or significant objective
1221,44000-P109126,No adaptation or mitigation as a principle or significant objective
1222,44000-P120788,Adaptation or mitigation as a principle or significant objective
1223,44000-P111153,No adaptation or mitigation as a principle or significant objective
1224,44000-P174234,No adaptation or mitigation as a principle or significant objective
1225,44000-P098328,No adaptation or mitigation as a principle or significant objective
1226,44000-P126897,No adaptation or mitigation as a principle or significant objective
1227,44000-P102305,No adaptation or mitigation as a principle or significant objective
1228,44000-P172426,Adaptation or mitigation as a principle or significant objective
1229,44000-P171997,No adaptation or mitigation as a principle or significant objective
1230,44000-P177668,No adaptation or mitigation as a principle or significant objective
1231,44000-P127734,No adaptation or mitigation as a principle or significant objective
1232,44000-P124045,Adaptation or mitigation as a principle or significant objective
1233,44000-P145309,No adaptation or mitigation as a principle or significant objective
1234,44000-P147402,No adaptation or mitigation as a principle or significant objective
1235,44000-P178176,No adaptation or mitigation as a principle or significant objective
1236,44000-P158346,Adaptation or mitigation as a principle or significant objective
1237,44000-P095977,No adaptation or mitigation as a principle or significant objective
1238,44000-P076185,No adaptation or mitigation as a principle or significant objective
