id,iati_identifier,climate_label
1221,44000-P109126,No adaptation or mitigation as a principle or significant objective
1852,44000-P122793,No adaptation or mitigation as a principle or significant objective
3896,44000-P115464,No adaptation or mitigation as a principle or significant objective
2304,44000-P102262,No adaptation or mitigation as a principle or significant objective
2929,44000-P131029,No adaptation or mitigation as a principle or significant objective
984,44000-P133424,No adaptation or mitigation as a principle or significant objective
1376,44000-P168122,No adaptation or mitigation as a principle or significant objective
2241,44000-P078359,No adaptation or mitigation as a principle or significant objective
1799,44000-P152281,No adaptation or mitigation as a principle or significant objective
563,44000-P165253,No adaptation or mitigation as a principle or significant objective
1894,44000-P073458,No adaptation or mitigation as a principle or significant objective
654,44000-P175017,No adaptation or mitigation as a principle or significant objective
2820,44000-P128251,No adaptation or mitigation as a principle or significant objective
144,44000-P155121,No adaptation or mitigation as a principle or significant objective
1695,44000-P155645,No adaptation or mitigation as a principle or significant objective
3130,44000-P161658,No adaptation or mitigation as a principle or significant objective
3888,44000-P166127,No adaptation or mitigation as a principle or significant objective
3727,44000-P164665,No adaptation or mitigation as a principle or significant objective
3927,44000-P073206,No adaptation or mitigation as a principle or significant objective
2558,44000-P160977,No adaptation or mitigation as a principle or significant objective
474,44000-P151448,No adaptation or mitigation as a principle or significant objective
2516,44000-P129929,No adaptation or mitigation as a principle or significant objective
659,44000-P150148,No adaptation or mitigation as a principle or significant objective
2973,44000-P171886,No adaptation or mitigation as a principle or significant objective
493,44000-P164824,No adaptation or mitigation as a principle or significant objective
2144,44000-P147438,No adaptation or mitigation as a principle or significant objective
3992,44000-P079414,No adaptation or mitigation as a principle or significant objective
426,44000-P174535,No adaptation or mitigation as a principle or significant objective
3809,44000-P169380,No adaptation or mitigation as a principle or significant objective
3291,44000-P147212,No adaptation or mitigation as a principle or significant objective
4027,44000-P119355,No adaptation or mitigation as a principle or significant objective
508,44000-P146328,No adaptation or mitigation as a principle or significant objective
4073,44000-P163318,No adaptation or mitigation as a principle or significant objective
3356,44000-P078383,No adaptation or mitigation as a principle or significant objective
399,44000-P110267,No adaptation or mitigation as a principle or significant objective
2748,44000-P173827,No adaptation or mitigation as a principle or significant objective
4152,44000-P112523,No adaptation or mitigation as a principle or significant objective
3432,44000-P124006,No adaptation or mitigation as a principle or significant objective
559,44000-P104994,No adaptation or mitigation as a principle or significant objective
3496,44000-P180245,No adaptation or mitigation as a principle or significant objective
1072,44000-P168335,No adaptation or mitigation as a principle or significant objective
358,44000-P089733,No adaptation or mitigation as a principle or significant objective
4180,44000-P173450,No adaptation or mitigation as a principle or significant objective
3018,44000-P081880,No adaptation or mitigation as a principle or significant objective
1450,44000-P173974,No adaptation or mitigation as a principle or significant objective
1422,44000-P164453,No adaptation or mitigation as a principle or significant objective
82,44000-P109736,No adaptation or mitigation as a principle or significant objective
2343,44000-P081436,No adaptation or mitigation as a principle or significant objective
3323,44000-P084404,No adaptation or mitigation as a principle or significant objective
2960,44000-P151155,No adaptation or mitigation as a principle or significant objective
1945,44000-P156492,No adaptation or mitigation as a principle or significant objective
4055,44000-P160751,No adaptation or mitigation as a principle or significant objective
980,44000-P150696,No adaptation or mitigation as a principle or significant objective
1144,44000-P147806,No adaptation or mitigation as a principle or significant objective
3715,44000-P110733,No adaptation or mitigation as a principle or significant objective
549,44000-P170329,No adaptation or mitigation as a principle or significant objective
2254,44000-P094311,No adaptation or mitigation as a principle or significant objective
2216,44000-P174903,No adaptation or mitigation as a principle or significant objective
1638,44000-P151835,No adaptation or mitigation as a principle or significant objective
1712,44000-P108178,No adaptation or mitigation as a principle or significant objective
726,44000-P133079,No adaptation or mitigation as a principle or significant objective
392,44000-P174388,No adaptation or mitigation as a principle or significant objective
1570,44000-P164243,No adaptation or mitigation as a principle or significant objective
3828,44000-P148585,No adaptation or mitigation as a principle or significant objective
1264,44000-P111205,No adaptation or mitigation as a principle or significant objective
3924,44000-P180120,No adaptation or mitigation as a principle or significant objective
619,44000-P081348,No adaptation or mitigation as a principle or significant objective
3739,44000-P152064,No adaptation or mitigation as a principle or significant objective
3457,44000-P117103,No adaptation or mitigation as a principle or significant objective
3117,44000-P105990,No adaptation or mitigation as a principle or significant objective
2060,44000-P151544,No adaptation or mitigation as a principle or significant objective
1197,44000-P125506,No adaptation or mitigation as a principle or significant objective
1639,44000-P071443,No adaptation or mitigation as a principle or significant objective
1608,44000-P160667,No adaptation or mitigation as a principle or significant objective
3598,44000-P164290,No adaptation or mitigation as a principle or significant objective
1442,44000-P171377,No adaptation or mitigation as a principle or significant objective
851,44000-P175342,No adaptation or mitigation as a principle or significant objective
101,44000-P099369,No adaptation or mitigation as a principle or significant objective
632,44000-P125237,No adaptation or mitigation as a principle or significant objective
1986,44000-P150929,No adaptation or mitigation as a principle or significant objective
2157,44000-P144534,No adaptation or mitigation as a principle or significant objective
1398,44000-P133333,No adaptation or mitigation as a principle or significant objective
3641,44000-P150634,No adaptation or mitigation as a principle or significant objective
2257,44000-P175036,No adaptation or mitigation as a principle or significant objective
1596,44000-P083322,No adaptation or mitigation as a principle or significant objective
791,44000-P096921,No adaptation or mitigation as a principle or significant objective
3678,44000-P133305,No adaptation or mitigation as a principle or significant objective
518,44000-P178380,No adaptation or mitigation as a principle or significant objective
1161,44000-P144614,No adaptation or mitigation as a principle or significant objective
1623,44000-P176956,No adaptation or mitigation as a principle or significant objective
601,44000-P096418,No adaptation or mitigation as a principle or significant objective
531,44000-P161590,No adaptation or mitigation as a principle or significant objective
3568,44000-P086446,No adaptation or mitigation as a principle or significant objective
2690,44000-P157060,No adaptation or mitigation as a principle or significant objective
2697,44000-P088220,No adaptation or mitigation as a principle or significant objective
657,44000-P146244,No adaptation or mitigation as a principle or significant objective
1109,44000-P145057,No adaptation or mitigation as a principle or significant objective
3442,44000-P173787,No adaptation or mitigation as a principle or significant objective
582,44000-P126749,No adaptation or mitigation as a principle or significant objective
2942,44000-P169913,No adaptation or mitigation as a principle or significant objective
1589,44000-P168779,No adaptation or mitigation as a principle or significant objective
263,44000-P163939,No adaptation or mitigation as a principle or significant objective
3277,44000-P161348,No adaptation or mitigation as a principle or significant objective
181,44000-P130193,No adaptation or mitigation as a principle or significant objective
2685,44000-P105116,No adaptation or mitigation as a principle or significant objective
107,44000-P170542,No adaptation or mitigation as a principle or significant objective
1361,44000-P180015,No adaptation or mitigation as a principle or significant objective
1079,44000-P110538,No adaptation or mitigation as a principle or significant objective
2409,44000-P153269,No adaptation or mitigation as a principle or significant objective
544,44000-P153604,No adaptation or mitigation as a principle or significant objective
2107,44000-P077903,No adaptation or mitigation as a principle or significant objective
2547,44000-P168115,No adaptation or mitigation as a principle or significant objective
3422,44000-P119063,No adaptation or mitigation as a principle or significant objective
2489,44000-P120234,No adaptation or mitigation as a principle or significant objective
2734,44000-P113184,No adaptation or mitigation as a principle or significant objective
376,44000-P102931,No adaptation or mitigation as a principle or significant objective
1037,44000-P173287,No adaptation or mitigation as a principle or significant objective
1702,44000-P153115,No adaptation or mitigation as a principle or significant objective
777,44000-P167054,No adaptation or mitigation as a principle or significant objective
1097,44000-P159576,No adaptation or mitigation as a principle or significant objective
3310,44000-P117949,No adaptation or mitigation as a principle or significant objective
2399,44000-P098118,No adaptation or mitigation as a principle or significant objective
1490,44000-P168634,No adaptation or mitigation as a principle or significant objective
3247,44000-P173939,No adaptation or mitigation as a principle or significant objective
598,44000-P113542,No adaptation or mitigation as a principle or significant objective
2036,44000-P114841,No adaptation or mitigation as a principle or significant objective
360,44000-P151058,No adaptation or mitigation as a principle or significant objective
402,44000-P106259,No adaptation or mitigation as a principle or significant objective
2205,44000-P178040,No adaptation or mitigation as a principle or significant objective
2300,44000-P114827,No adaptation or mitigation as a principle or significant objective
1725,44000-P114111,No adaptation or mitigation as a principle or significant objective
3460,44000-P096328,No adaptation or mitigation as a principle or significant objective
987,44000-P167534,No adaptation or mitigation as a principle or significant objective
2109,44000-P115592,No adaptation or mitigation as a principle or significant objective
1481,44000-P168577,No adaptation or mitigation as a principle or significant objective
4125,44000-P101829,No adaptation or mitigation as a principle or significant objective
1790,44000-P123146,No adaptation or mitigation as a principle or significant objective
2132,44000-P152440,No adaptation or mitigation as a principle or significant objective
2303,44000-P152171,No adaptation or mitigation as a principle or significant objective
1907,44000-P163560,No adaptation or mitigation as a principle or significant objective
3263,44000-P128939,No adaptation or mitigation as a principle or significant objective
2293,44000-P118026,No adaptation or mitigation as a principle or significant objective
1677,44000-P132667,No adaptation or mitigation as a principle or significant objective
390,44000-P078539,No adaptation or mitigation as a principle or significant objective
3479,44000-P179507,No adaptation or mitigation as a principle or significant objective
175,44000-P064925,No adaptation or mitigation as a principle or significant objective
1582,44000-P112011,No adaptation or mitigation as a principle or significant objective
3856,44000-P172674,No adaptation or mitigation as a principle or significant objective
4002,44000-P173620,No adaptation or mitigation as a principle or significant objective
2238,44000-P152057,No adaptation or mitigation as a principle or significant objective
4149,44000-P174531,No adaptation or mitigation as a principle or significant objective
13,44000-P075964,No adaptation or mitigation as a principle or significant objective
3095,44000-P092999,No adaptation or mitigation as a principle or significant objective
271,44000-P160592,No adaptation or mitigation as a principle or significant objective
669,44000-P102778,No adaptation or mitigation as a principle or significant objective
534,44000-P119380,No adaptation or mitigation as a principle or significant objective
990,44000-P171681,No adaptation or mitigation as a principle or significant objective
2267,44000-P163732,No adaptation or mitigation as a principle or significant objective
3137,44000-P126877,No adaptation or mitigation as a principle or significant objective
3717,44000-P088032,No adaptation or mitigation as a principle or significant objective
137,44000-P155694,No adaptation or mitigation as a principle or significant objective
1783,44000-P162129,No adaptation or mitigation as a principle or significant objective
1845,44000-P129539,No adaptation or mitigation as a principle or significant objective
1531,44000-P173746,No adaptation or mitigation as a principle or significant objective
989,44000-P163115,No adaptation or mitigation as a principle or significant objective
3094,44000-P096407,No adaptation or mitigation as a principle or significant objective
4069,44000-P132208,No adaptation or mitigation as a principle or significant objective
4143,44000-P164575,No adaptation or mitigation as a principle or significant objective
3386,44000-P132698,No adaptation or mitigation as a principle or significant objective
3881,44000-P090135,No adaptation or mitigation as a principle or significant objective
4172,44000-P116398,No adaptation or mitigation as a principle or significant objective
2496,44000-P104041,No adaptation or mitigation as a principle or significant objective
4066,44000-P082144,No adaptation or mitigation as a principle or significant objective
2504,44000-P166165,No adaptation or mitigation as a principle or significant objective
85,44000-P116542,No adaptation or mitigation as a principle or significant objective
3552,44000-P086513,No adaptation or mitigation as a principle or significant objective
3521,44000-P122229,No adaptation or mitigation as a principle or significant objective
3511,44000-P083952,No adaptation or mitigation as a principle or significant objective
1717,44000-P161368,No adaptation or mitigation as a principle or significant objective
815,44000-P164242,No adaptation or mitigation as a principle or significant objective
27,44000-P111421,No adaptation or mitigation as a principle or significant objective
957,44000-P112516,No adaptation or mitigation as a principle or significant objective
3312,44000-P094916,No adaptation or mitigation as a principle or significant objective
2309,44000-P126875,No adaptation or mitigation as a principle or significant objective
3530,44000-P152018,No adaptation or mitigation as a principle or significant objective
3834,44000-P119825,No adaptation or mitigation as a principle or significant objective
2518,44000-P171034,No adaptation or mitigation as a principle or significant objective
1826,44000-P173820,No adaptation or mitigation as a principle or significant objective
3574,44000-P173828,No adaptation or mitigation as a principle or significant objective
347,44000-P130276,No adaptation or mitigation as a principle or significant objective
2853,44000-P117384,No adaptation or mitigation as a principle or significant objective
2985,44000-P168756,No adaptation or mitigation as a principle or significant objective
1274,44000-P151480,No adaptation or mitigation as a principle or significant objective
3819,44000-P128573,No adaptation or mitigation as a principle or significant objective
1240,44000-P098146,No adaptation or mitigation as a principle or significant objective
2525,44000-P151432,No adaptation or mitigation as a principle or significant objective
2077,44000-P173521,No adaptation or mitigation as a principle or significant objective
3003,44000-P132621,No adaptation or mitigation as a principle or significant objective
3776,44000-P178064,No adaptation or mitigation as a principle or significant objective
2301,44000-P104960,No adaptation or mitigation as a principle or significant objective
2638,44000-P149129,No adaptation or mitigation as a principle or significant objective
2092,44000-P179595,No adaptation or mitigation as a principle or significant objective
3645,44000-P117393,No adaptation or mitigation as a principle or significant objective
2975,44000-P098151,No adaptation or mitigation as a principle or significant objective
2261,44000-P147674,No adaptation or mitigation as a principle or significant objective
42,44000-P173799,No adaptation or mitigation as a principle or significant objective
3974,44000-P159979,No adaptation or mitigation as a principle or significant objective
1772,44000-P145335,No adaptation or mitigation as a principle or significant objective
336,44000-P162727,No adaptation or mitigation as a principle or significant objective
1326,44000-P172024,No adaptation or mitigation as a principle or significant objective
1188,44000-P106699,No adaptation or mitigation as a principle or significant objective
2281,44000-P164584,No adaptation or mitigation as a principle or significant objective
1052,44000-P099626,No adaptation or mitigation as a principle or significant objective
3548,44000-P099585,No adaptation or mitigation as a principle or significant objective
2012,44000-P097271,No adaptation or mitigation as a principle or significant objective
3464,44000-P173805,No adaptation or mitigation as a principle or significant objective
3837,44000-P160866,No adaptation or mitigation as a principle or significant objective
3807,44000-P094103,No adaptation or mitigation as a principle or significant objective
1728,44000-P163424,No adaptation or mitigation as a principle or significant objective
1227,44000-P102305,No adaptation or mitigation as a principle or significant objective
1015,44000-P103773,No adaptation or mitigation as a principle or significant objective
3005,44000-P082242,No adaptation or mitigation as a principle or significant objective
1648,44000-P105256,No adaptation or mitigation as a principle or significant objective
207,44000-P084967,No adaptation or mitigation as a principle or significant objective
3666,44000-P104456,No adaptation or mitigation as a principle or significant objective
2841,44000-P114264,No adaptation or mitigation as a principle or significant objective
2869,44000-P010556,No adaptation or mitigation as a principle or significant objective
1401,44000-P173997,No adaptation or mitigation as a principle or significant objective
1155,44000-P065129,No adaptation or mitigation as a principle or significant objective
3349,44000-P162949,No adaptation or mitigation as a principle or significant objective
1225,44000-P098328,No adaptation or mitigation as a principle or significant objective
3693,44000-P120913,No adaptation or mitigation as a principle or significant objective
3238,44000-P100582,No adaptation or mitigation as a principle or significant objective
4076,44000-P120629,No adaptation or mitigation as a principle or significant objective
3128,44000-P133663,No adaptation or mitigation as a principle or significant objective
1734,44000-P178033,No adaptation or mitigation as a principle or significant objective
1458,44000-P161332,No adaptation or mitigation as a principle or significant objective
4105,44000-P151916,No adaptation or mitigation as a principle or significant objective
778,44000-P174266,No adaptation or mitigation as a principle or significant objective
3951,44000-P145347,No adaptation or mitigation as a principle or significant objective
1172,44000-P121398,No adaptation or mitigation as a principle or significant objective
172,44000-P127876,No adaptation or mitigation as a principle or significant objective
2818,44000-P163818,No adaptation or mitigation as a principle or significant objective
1184,44000-P092631,No adaptation or mitigation as a principle or significant objective
1689,44000-P169641,No adaptation or mitigation as a principle or significant objective
1802,44000-P171762,No adaptation or mitigation as a principle or significant objective
805,44000-P107845,No adaptation or mitigation as a principle or significant objective
1957,44000-P099047,No adaptation or mitigation as a principle or significant objective
200,44000-P162043,No adaptation or mitigation as a principle or significant objective
92,44000-P079736,No adaptation or mitigation as a principle or significant objective
3183,44000-P118045,No adaptation or mitigation as a principle or significant objective
679,44000-P144522,No adaptation or mitigation as a principle or significant objective
3940,44000-P104716,No adaptation or mitigation as a principle or significant objective
2764,44000-P113402,No adaptation or mitigation as a principle or significant objective
2512,44000-P130164,No adaptation or mitigation as a principle or significant objective
4157,44000-P120985,No adaptation or mitigation as a principle or significant objective
2712,44000-P117394,No adaptation or mitigation as a principle or significant objective
1739,44000-P161238,No adaptation or mitigation as a principle or significant objective
1007,44000-P147827,No adaptation or mitigation as a principle or significant objective
1874,44000-P123044,No adaptation or mitigation as a principle or significant objective
2477,44000-P166211,No adaptation or mitigation as a principle or significant objective
3017,44000-P156012,No adaptation or mitigation as a principle or significant objective
142,44000-P113145,No adaptation or mitigation as a principle or significant objective
2396,44000-P087140,No adaptation or mitigation as a principle or significant objective
3173,44000-P087964,No adaptation or mitigation as a principle or significant objective
2713,44000-P175170,No adaptation or mitigation as a principle or significant objective
239,44000-P101928,No adaptation or mitigation as a principle or significant objective
2219,44000-P125024,No adaptation or mitigation as a principle or significant objective
1759,44000-P172504,No adaptation or mitigation as a principle or significant objective
1463,44000-P119090,No adaptation or mitigation as a principle or significant objective
2133,44000-P123093,No adaptation or mitigation as a principle or significant objective
302,44000-P174041,No adaptation or mitigation as a principle or significant objective
2549,44000-P095211,No adaptation or mitigation as a principle or significant objective
2515,44000-P174259,No adaptation or mitigation as a principle or significant objective
57,44000-P121455,No adaptation or mitigation as a principle or significant objective
255,44000-P154213,No adaptation or mitigation as a principle or significant objective
2499,44000-P163864,No adaptation or mitigation as a principle or significant objective
1062,44000-P173911,No adaptation or mitigation as a principle or significant objective
491,44000-P069063,No adaptation or mitigation as a principle or significant objective
444,44000-P096105,No adaptation or mitigation as a principle or significant objective
1666,44000-P110679,No adaptation or mitigation as a principle or significant objective
2939,44000-P070653,No adaptation or mitigation as a principle or significant objective
2453,44000-P130012,No adaptation or mitigation as a principle or significant objective
3937,44000-P107666,No adaptation or mitigation as a principle or significant objective
3784,44000-P164277,No adaptation or mitigation as a principle or significant objective
914,44000-P147050,No adaptation or mitigation as a principle or significant objective
861,44000-P153496,No adaptation or mitigation as a principle or significant objective
3025,44000-P174101,No adaptation or mitigation as a principle or significant objective
1309,44000-P075207,No adaptation or mitigation as a principle or significant objective
880,44000-P164696,No adaptation or mitigation as a principle or significant objective
400,44000-P085752,No adaptation or mitigation as a principle or significant objective
2270,44000-P164129,No adaptation or mitigation as a principle or significant objective
1100,44000-P123706,No adaptation or mitigation as a principle or significant objective
3013,44000-P173760,No adaptation or mitigation as a principle or significant objective
479,44000-P108768,No adaptation or mitigation as a principle or significant objective
3294,44000-P120028,No adaptation or mitigation as a principle or significant objective
3011,44000-P093384,No adaptation or mitigation as a principle or significant objective
3157,44000-P150308,No adaptation or mitigation as a principle or significant objective
3163,44000-P122219,No adaptation or mitigation as a principle or significant objective
1409,44000-P178530,No adaptation or mitigation as a principle or significant objective
609,44000-P090644,No adaptation or mitigation as a principle or significant objective
3153,44000-P167184,No adaptation or mitigation as a principle or significant objective
1651,44000-P071296,No adaptation or mitigation as a principle or significant objective
91,44000-P096931,No adaptation or mitigation as a principle or significant objective
3056,44000-P111272,No adaptation or mitigation as a principle or significant objective
1962,44000-P157473,No adaptation or mitigation as a principle or significant objective
1999,44000-P126364,No adaptation or mitigation as a principle or significant objective
2634,44000-P098426,No adaptation or mitigation as a principle or significant objective
1117,44000-P175731,No adaptation or mitigation as a principle or significant objective
1342,44000-P133811,No adaptation or mitigation as a principle or significant objective
952,44000-P156687,No adaptation or mitigation as a principle or significant objective
753,44000-P132381,No adaptation or mitigation as a principle or significant objective
1522,44000-P147629,No adaptation or mitigation as a principle or significant objective
1455,44000-P117242,No adaptation or mitigation as a principle or significant objective
4033,44000-P173902,No adaptation or mitigation as a principle or significant objective
2966,44000-P129713,No adaptation or mitigation as a principle or significant objective
7,44000-P096801,No adaptation or mitigation as a principle or significant objective
3787,44000-P155759,No adaptation or mitigation as a principle or significant objective
3081,44000-P094692,No adaptation or mitigation as a principle or significant objective
1665,44000-P173812,No adaptation or mitigation as a principle or significant objective
3968,44000-P129770,No adaptation or mitigation as a principle or significant objective
72,44000-P075173,No adaptation or mitigation as a principle or significant objective
1668,44000-P147278,No adaptation or mitigation as a principle or significant objective
2075,44000-P100534,No adaptation or mitigation as a principle or significant objective
2017,44000-P173589,No adaptation or mitigation as a principle or significant objective
653,44000-P055120,No adaptation or mitigation as a principle or significant objective
2815,44000-P167000,No adaptation or mitigation as a principle or significant objective
3909,44000-P169222,No adaptation or mitigation as a principle or significant objective
1059,44000-P040712,No adaptation or mitigation as a principle or significant objective
1973,44000-P175803,No adaptation or mitigation as a principle or significant objective
387,44000-P131290,No adaptation or mitigation as a principle or significant objective
1588,44000-P147006,No adaptation or mitigation as a principle or significant objective
2211,44000-P150993,No adaptation or mitigation as a principle or significant objective
322,44000-P120830,No adaptation or mitigation as a principle or significant objective
2403,44000-P095240,No adaptation or mitigation as a principle or significant objective
2363,44000-P159737,No adaptation or mitigation as a principle or significant objective
2567,44000-P104567,No adaptation or mitigation as a principle or significant objective
1940,44000-P105176,No adaptation or mitigation as a principle or significant objective
3861,44000-P155087,No adaptation or mitigation as a principle or significant objective
2345,44000-P120370,No adaptation or mitigation as a principle or significant objective
3864,44000-P122204,No adaptation or mitigation as a principle or significant objective
3424,44000-P086874,No adaptation or mitigation as a principle or significant objective
4124,44000-P169866,No adaptation or mitigation as a principle or significant objective
924,44000-P163829,No adaptation or mitigation as a principle or significant objective
2596,44000-P144489,No adaptation or mitigation as a principle or significant objective
2802,44000-P101614,No adaptation or mitigation as a principle or significant objective
3764,44000-P145261,No adaptation or mitigation as a principle or significant objective
2180,44000-P154548,No adaptation or mitigation as a principle or significant objective
2735,44000-P121842,No adaptation or mitigation as a principle or significant objective
2725,44000-P092218,No adaptation or mitigation as a principle or significant objective
2280,44000-P146482,No adaptation or mitigation as a principle or significant objective
2389,44000-P115563,No adaptation or mitigation as a principle or significant objective
351,44000-P133731,No adaptation or mitigation as a principle or significant objective
1768,44000-P177768,No adaptation or mitigation as a principle or significant objective
3783,44000-P172213,No adaptation or mitigation as a principle or significant objective
3670,44000-P160796,No adaptation or mitigation as a principle or significant objective
1106,44000-P113151,No adaptation or mitigation as a principle or significant objective
2081,44000-P127978,No adaptation or mitigation as a principle or significant objective
1234,44000-P147402,No adaptation or mitigation as a principle or significant objective
515,44000-P149340,No adaptation or mitigation as a principle or significant objective
4142,44000-P176366,No adaptation or mitigation as a principle or significant objective
941,44000-P144726,No adaptation or mitigation as a principle or significant objective
3280,44000-P090265,No adaptation or mitigation as a principle or significant objective
1853,44000-P121391,No adaptation or mitigation as a principle or significant objective
2150,44000-P156252,No adaptation or mitigation as a principle or significant objective
1617,44000-P092735,No adaptation or mitigation as a principle or significant objective
3876,44000-P165034,No adaptation or mitigation as a principle or significant objective
2851,44000-P133070,No adaptation or mitigation as a principle or significant objective
3135,44000-P172723,No adaptation or mitigation as a principle or significant objective
3902,44000-P113435,No adaptation or mitigation as a principle or significant objective
3484,44000-P145101,No adaptation or mitigation as a principle or significant objective
2391,44000-P071285,No adaptation or mitigation as a principle or significant objective
1585,44000-P101988,No adaptation or mitigation as a principle or significant objective
743,44000-P159023,No adaptation or mitigation as a principle or significant objective
1156,44000-P098956,No adaptation or mitigation as a principle or significant objective
2807,44000-P146970,No adaptation or mitigation as a principle or significant objective
1897,44000-P095982,No adaptation or mitigation as a principle or significant objective
2230,44000-P154149,No adaptation or mitigation as a principle or significant objective
2793,44000-P131323,No adaptation or mitigation as a principle or significant objective
1653,44000-P155293,No adaptation or mitigation as a principle or significant objective
2550,44000-P128208,No adaptation or mitigation as a principle or significant objective
1684,44000-P160309,No adaptation or mitigation as a principle or significant objective
921,44000-P114077,No adaptation or mitigation as a principle or significant objective
2969,44000-P118053,No adaptation or mitigation as a principle or significant objective
591,44000-P120836,No adaptation or mitigation as a principle or significant objective
2699,44000-P160806,No adaptation or mitigation as a principle or significant objective
599,44000-P164498,No adaptation or mitigation as a principle or significant objective
2531,44000-P130471,No adaptation or mitigation as a principle or significant objective
2495,44000-P085414,No adaptation or mitigation as a principle or significant objective
3276,44000-P128534,No adaptation or mitigation as a principle or significant objective
3871,44000-P129489,No adaptation or mitigation as a principle or significant objective
1074,44000-P130202,No adaptation or mitigation as a principle or significant objective
232,44000-P126452,No adaptation or mitigation as a principle or significant objective
3848,44000-P155133,No adaptation or mitigation as a principle or significant objective
1782,44000-P152130,No adaptation or mitigation as a principle or significant objective
188,44000-P087180,No adaptation or mitigation as a principle or significant objective
1039,44000-P151746,No adaptation or mitigation as a principle or significant objective
4171,44000-P161973,No adaptation or mitigation as a principle or significant objective
3454,44000-P083751,No adaptation or mitigation as a principle or significant objective
3368,44000-P145741,No adaptation or mitigation as a principle or significant objective
1715,44000-P176396,No adaptation or mitigation as a principle or significant objective
3070,44000-P154807,No adaptation or mitigation as a principle or significant objective
891,44000-P154694,No adaptation or mitigation as a principle or significant objective
2911,44000-P171767,No adaptation or mitigation as a principle or significant objective
3537,44000-P119077,No adaptation or mitigation as a principle or significant objective
540,44000-P082419,No adaptation or mitigation as a principle or significant objective
499,44000-P118308,No adaptation or mitigation as a principle or significant objective
2119,44000-P174112,No adaptation or mitigation as a principle or significant objective
2415,44000-P108583,No adaptation or mitigation as a principle or significant objective
2395,44000-P087347,No adaptation or mitigation as a principle or significant objective
808,44000-P111840,No adaptation or mitigation as a principle or significant objective
3911,44000-P166564,No adaptation or mitigation as a principle or significant objective
2333,44000-P151847,No adaptation or mitigation as a principle or significant objective
1901,44000-P109986,No adaptation or mitigation as a principle or significant objective
1694,44000-P159434,No adaptation or mitigation as a principle or significant objective
2225,44000-P110978,No adaptation or mitigation as a principle or significant objective
1869,44000-P118806,No adaptation or mitigation as a principle or significant objective
2390,44000-P118974,No adaptation or mitigation as a principle or significant objective
3708,44000-P133312,No adaptation or mitigation as a principle or significant objective
1385,44000-P147460,No adaptation or mitigation as a principle or significant objective
2028,44000-P181023,No adaptation or mitigation as a principle or significant objective
2741,44000-P130864,No adaptation or mitigation as a principle or significant objective
1949,44000-P073977,No adaptation or mitigation as a principle or significant objective
1289,44000-P092211,No adaptation or mitigation as a principle or significant objective
2643,44000-P108005,No adaptation or mitigation as a principle or significant objective
2243,44000-P094315,No adaptation or mitigation as a principle or significant objective
1288,44000-P101446,No adaptation or mitigation as a principle or significant objective
111,44000-P117731,No adaptation or mitigation as a principle or significant objective
986,44000-P132824,No adaptation or mitigation as a principle or significant objective
3359,44000-P107473,No adaptation or mitigation as a principle or significant objective
3597,44000-P082466,No adaptation or mitigation as a principle or significant objective
3230,44000-P146726,No adaptation or mitigation as a principle or significant objective
451,44000-P171554,No adaptation or mitigation as a principle or significant objective
3223,44000-P177468,No adaptation or mitigation as a principle or significant objective
2463,44000-P083742,No adaptation or mitigation as a principle or significant objective
2629,44000-P122546,No adaptation or mitigation as a principle or significant objective
3947,44000-P176733,No adaptation or mitigation as a principle or significant objective
2723,44000-P085133,No adaptation or mitigation as a principle or significant objective
1994,44000-P154702,No adaptation or mitigation as a principle or significant objective
2559,44000-P101432,No adaptation or mitigation as a principle or significant objective
1634,44000-P152347,No adaptation or mitigation as a principle or significant objective
235,44000-P099895,No adaptation or mitigation as a principle or significant objective
927,44000-P163285,No adaptation or mitigation as a principle or significant objective
576,44000-P155256,No adaptation or mitigation as a principle or significant objective
2826,44000-P107050,No adaptation or mitigation as a principle or significant objective
1676,44000-P126346,No adaptation or mitigation as a principle or significant objective
3540,44000-P148017,No adaptation or mitigation as a principle or significant objective
1266,44000-P167959,No adaptation or mitigation as a principle or significant objective
4193,44000-P156113,No adaptation or mitigation as a principle or significant objective
2691,44000-P131763,No adaptation or mitigation as a principle or significant objective
473,44000-P171316,No adaptation or mitigation as a principle or significant objective
1965,44000-P117243,No adaptation or mitigation as a principle or significant objective
982,44000-P084035,No adaptation or mitigation as a principle or significant objective
3473,44000-P177647,No adaptation or mitigation as a principle or significant objective
913,44000-P132270,No adaptation or mitigation as a principle or significant objective
702,44000-P129472,No adaptation or mitigation as a principle or significant objective
2529,44000-P149095,No adaptation or mitigation as a principle or significant objective
4191,44000-P170568,No adaptation or mitigation as a principle or significant objective
4054,44000-P176630,No adaptation or mitigation as a principle or significant objective
3241,44000-P107343,No adaptation or mitigation as a principle or significant objective
1733,44000-P177671,No adaptation or mitigation as a principle or significant objective
3246,44000-P150922,No adaptation or mitigation as a principle or significant objective
1918,44000-P052608,No adaptation or mitigation as a principle or significant objective
1947,44000-P178339,No adaptation or mitigation as a principle or significant objective
1307,44000-P144700,No adaptation or mitigation as a principle or significant objective
3390,44000-P173887,No adaptation or mitigation as a principle or significant objective
2565,44000-P174108,No adaptation or mitigation as a principle or significant objective
1094,44000-P133261,No adaptation or mitigation as a principle or significant objective
3450,44000-P147213,No adaptation or mitigation as a principle or significant objective
